,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3
EC63625,No,Kitsap,Poulsbo,11,2022,July,2,1400,0,ZERO,0,2,305 route increasing milepost direction,13.25,U1,Urban,NW,Change Lanes to Left,Increasing milepost,SIDESWIPES_RIGHT,NW,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,Poulsbo,Limited Access Partially Controlled,4,0,,48,8,,0,,40,Asphalt,37000,N,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Did Not Grant RW to Vehicle,None,None,Changing Lanes,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,Motor Vehicle Driver,58.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63634,No,Snohomish,Bothell,3,2022,July,1,1600,0,ONE,0,2,527 route increasing milepost direction,0.25,U1,Urban,NE,Change Lanes to Left,Increasing milepost,SIDESWIPES_LEFT,NE,Change Lanes to Right,Increasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Bothell,Limited Access Fully Controlled,6,0,,72,0,,0,R,45,Asphalt,51000,N,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,5.0,Female,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,Changing Lanes,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,7.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,None,None,None,None,None,None,None,None,None
EC63642,No,Skagit,,2,2022,July,7,2200,0,ONE,0,1,530 route increasing milepost direction,48.81,R2,Rural,W,Moving Straight,Entering major roadway from the right,OVERTURN,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,,,At Intersection and Related,Dry,Dark - Unknown Lightin,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,2,,0,,55,Bituminous,1500,N,Motor Vehicle Driver,40.0,Female,Unknown,None,DRE Not Requested,Unknown Distraction,Disregard Traffic Sign and Signals,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Unknown if Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63648,No,King,Seattle,8,2022,July,6,1400,0,ZERO,0,2,005 route increasing milepost direction,1.45,U5,Urban,S,Moving Straight,Increasing milepost,SIDESWIPES_RIGHT,S,Change Lanes to Left,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,Within WorkZone,0,Urban Freeways Less than 4 Lanes,Seattle,,2,0,,34,0,Curb,0,,0,Portland Concrete Cement,0,N,Motor Vehicle Driver,54.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Did Not Grant RW to Vehicle,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,41.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Other Contributing Circ Not Listed,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63686,No,Pierce,,5,2022,July,3,500,0,ZERO,0,1,161 route increasing milepost direction,9.78,R2,Rural,E,Moving Straight,Entering major roadway from the left,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Tree or Stump (stationary),,At Intersection and Related,Dry,Dark-Street Lights On,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,3,,0,,55,Asphalt,7100,N,Motor Vehicle Driver,None,None,None,None,None,Disregard Traffic Sign and Signals,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63687,No,Pierce,,8,2022,July,6,1000,0,ZERO,0,2,167 route increasing milepost direction,4.31,U1,Urban,N,Turning Left,Entering major roadway from the right,ANGLE IMPACTS_LEFT,NW,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,,Non Limited Access Average Restriction,4,0,,61,0,,0,,50,Asphalt,27000,N,Motor Vehicle Driver,None,None,None,None,None,Did Not Grant RW to Vehicle,None,"Vanette Under 10,000 lb",Making Left Turn,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,57.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63739,No,King,Maple Valley,7,2022,July,5,1600,0,ZERO,0,2,169 route increasing milepost direction,13.63,U1,Urban,NW,Turning Left,Increasing milepost,FRONT END COLLISIONS,SE,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,At Driveway within Major Intersection,Dry,Daylight,,,0,Urban 2 Lane Roads,Maple Valley,Non Limited Access Average Restriction,2,0,,48,10,,0,,35,Asphalt,24000,N,Motor Vehicle Driver,63.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,"Vanette Under 10,000 lb",Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,52.0,Male,Lap & Shoulder Used,Helmet Not Used,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63740,No,Yakima,Yakima,2,2022,July,7,1600,0,TWO,0,2,012 route increasing milepost direction,0.5,U1,Urban,SE,Moving Straight,Increasing milepost,FRONT END COLLISIONS,NW,Turning Left,Unknown or Not Applicable,MINOR INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,Yakima,,2,0,,24,9,Asphalt,5,,0,Asphalt,0,N,Motor Vehicle Driver,43.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,37.0,Male,Lap & Shoulder Used,None,None,Did Not Grant RW to Vehicle,None,Exempt License Vehicle,Making Left Turn,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,Motor Vehicle Driver,47.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63753,No,Grays Harbor,Hoquiam,8,2022,July,6,2000,0,ZERO,0,1,101 route increasing milepost direction,88.09,U1,Urban,W,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,UNKNOWN,Street Light Pole or Base,,Intersection Related but Not at Intersection,Dry,Dusk,,,0,Urban 2 Lane Roads,Hoquiam,Non Limited Access Less Restrictive,2,0,,44,0,,0,,30,Asphalt,6200,N,Motor Vehicle Driver,None,None,Unknown,Other,None,Unknown Distraction,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Unknown,Unknown if Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63759,No,Spokane,Spokane,11,2022,July,2,1000,0,ZERO,0,2,090 route increasing milepost direction,0.48,U5,Urban,N,Turning Left,Entering major roadway from the left,SIDESWIPES_RIGHT,N,Turning Left,Entering major roadway from the left,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,Spokane,,2,0,,50,0,Curb,0,,0,Asphalt,0,N,Motor Vehicle Driver,39.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,43.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Making Left Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,16.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63773,No,Spokane,Spokane,11,2022,July,2,1400,0,ZERO,0,2,090 route increasing milepost direction,0.09,U5,Urban,W,Moving Straight,Increasing milepost,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Increasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,Spokane,,1,0,,21,0,Curb,0,,0,Portland Concrete Cement,0,N,Motor Vehicle Driver,47.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,36.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63785,No,Snohomish,Everett,12,2022,July,3,1400,0,ZERO,0,2,529 route increasing milepost direction,0.12,U1,Urban,S,Change Lanes to Right,Decreasing milepost,SIDESWIPES_LEFT,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Everett,Limited Access Fully Controlled,3,0,,48,0,,0,C,30,Asphalt,12000,N,Motor Vehicle Driver,26.0,Male,Lap & Shoulder Used,None,None,Improper Turn/Merge,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,32.0,Gender X,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63807,No,King,Maple Valley,7,2022,July,5,200,0,ZERO,0,1,169 route increasing milepost direction,13.71,U1,Urban,NW,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,UNKNOWN,Street Light Pole or Base,,Not at Intersection and Not Related,Wet,Dark-Street Lights On,,,0,Urban 2 Lane Roads,Maple Valley,Non Limited Access Average Restriction,2,0,,24,4,,0,,35,Asphalt,24000,N,Motor Vehicle Driver,None,None,Unknown,Other,None,Other Contributing Circ Not Listed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63808,No,Snohomish,Lake Stevens,12,2022,July,3,800,0,TWO,0,2,204 route increasing milepost direction,1.2,U1,Urban,SW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,SW,Stopped in Traffic - Legally Standing,Decreasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,Lake Stevens,Limited Access Partially Controlled,2,0,,22,10,,0,R,55,Asphalt,37000,N,Motor Vehicle Driver,27.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Distracted by Other Occupant,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Passenger,None,Male,Child Restraint Forward Facing,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,56.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63809,No,Snohomish,Lake Stevens,11,2022,July,2,1700,0,ZERO,0,2,204 route increasing milepost direction,2.28,U1,Urban,NE,Moving Straight,Increasing milepost,ANGLE IMPACTS_RIGHT,S,Moving Straight,Entering major roadway from the left,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Freeways Less than 4 Lanes,Lake Stevens,Limited Access Partially Controlled,3,0,,36,10,,0,,35,Asphalt,21000,N,Motor Vehicle Driver,53.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,"Apparently Emotional (Depressed, Angry, Disturbed, etc.)",None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,38.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63810,No,Cowlitz,,4,2022,July,2,1600,0,TWO,0,2,503 route increasing milepost direction,48.61,R2,Rural,E,Turning Left,Decreasing milepost,REAR END COLLISIONS,E,Moving Straight,Decreasing milepost,MINOR INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,24,8,,0,,55,Bituminous,4300,N,Motor Vehicle Passenger,14.0,Female,Lap & Shoulder Used,None,None,None,None,None,Making Left Turn,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,15.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,16.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63811,No,Cowlitz,,4,2022,July,2,1800,0,ZERO,0,2,433 route increasing milepost direction,0.86,U1,Urban,NE,Change Lanes to Left,Increasing milepost,SIDESWIPES_RIGHT,NE,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban 2 Lane Roads,,Non Limited Access Most Restrictive,2,4,CURB,28,8,,0,,35,Asphalt,21000,Y,Motor Vehicle Driver,21.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Improper Turn/Merge,None,"Vanette Under 10,000 lb",Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,19.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,24.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63831,No,King,,3,2022,July,1,1700,0,ZERO,0,1,203 route increasing milepost direction,8.21,R2,Rural,SE,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Fence,Tree or Stump (stationary),Not at Intersection and Not Related,Standing Water,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,2,,0,,50,Asphalt,9600,N,Motor Vehicle Driver,44.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63835,No,Snohomish,,9,2022,July,7,1800,0,ZERO,0,2,405 route increasing milepost direction,29.01,U5,Urban,SE,Moving Straight,Decreasing milepost,REAR END COLLISIONS,SE,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Freeways,,Limited Access Fully Controlled,6,21,,92,0,Wall,0,RC,60,Asphalt,118000,Y,Motor Vehicle Passenger,14.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Passenger,14.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,15.0,Male,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63836,No,King,Auburn,12,2022,July,3,1800,0,ZERO,0,2,164 route increasing milepost direction,0.89,U1,Urban,SE,Passing on Left,Increasing milepost,SIDESWIPES_LEFT,SE,Change Lanes to Left,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Auburn,Non Limited Access Least Restrictive,4,0,,53,0,,0,,35,Asphalt,31000,N,Motor Vehicle Driver,None,None,Unknown,Other,None,Exceeding Reas. Safe Speed,None,None,Overtaking and Passing,No Defects,None,None,None,None,Unknown,Not Ejected,Motor Vehicle Driver,57.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Changing Lanes,No Defects,None,None,None,None,Not Airbag Equipped,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63837,No,King,,1,2022,July,6,1600,0,ZERO,0,2,900 route increasing milepost direction,8.25,U1,Urban,NW,Moving Straight,Decreasing milepost,REAR END COLLISIONS,NW,Stopped in Traffic - Legally Standing,Decreasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,4,,0,,40,Asphalt,13000,N,Motor Vehicle Driver,36.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,30.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63844,No,Pierce,Tacoma,12,2022,July,3,1500,0,ZERO,0,2,163 route increasing milepost direction,0.71,U1,Urban,N,Moving Straight,Increasing milepost,SIDESWIPES_RIGHT,N,Change Lanes to Left,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Daylight,,,0,Urban Multilane Divided Non-Freeway,Tacoma,Non Limited Access Less Restrictive,4,16,CURB,48,0,,0,,35,Asphalt,19000,Y,Motor Vehicle Driver,None,Female,Unknown,Other,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Unknown,Unknown if Ejected,Motor Vehicle Driver,19.0,Female,Lap & Shoulder Used,Other,None,Did Not Grant RW to Vehicle,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63846,No,Spokane,Spokane,12,2022,July,3,800,0,ONE,0,3,291 route increasing milepost direction,0.6000000000000001,U1,Urban,W,Moving Straight,Increasing milepost,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Increasing milepost,POSSIBLE INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,1,Urban Multilane Undivided Non-Freeway,Spokane,Non Limited Access Least Restrictive,4,0,,61,0,,0,C,35,Asphalt,28000,N,Motor Vehicle Driver,38.0,Male,Lap & Shoulder Used,Helmet Not Used,DRE Requested and Assisted,Under Influence of Alcohol,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,34.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,25.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC63850,No,Grays Harbor,Aberdeen,11,2022,July,2,1400,0,ONE,0,2,101 route increasing milepost direction,83.76999999999998,U1,Urban,SW,Moving Straight,Increasing milepost,REAR END COLLISIONS,SW,Moving Straight,Increasing milepost,POSSIBLE INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban Multilane Undivided Non-Freeway,Aberdeen,Non Limited Access Less Restrictive,3,0,,48,0,,0,,30,Asphalt,11000,N,Motor Vehicle Driver,17.0,Male,Lap & Shoulder Used,DOT Compliant Motorcycle Helmet,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,36.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,2.0,Male,Child Restraint Forward Facing,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63865,No,King,Kent,8,2022,July,6,200,0,ZERO,0,1,167 route increasing milepost direction,19.48,U1,Urban,S,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Concrete Barrier/Jersey Barrier - Face,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Kent,Limited Access Fully Controlled,4,20,JERSEY TYPE BARRIER,48,10,,0,RC,60,Asphalt,111000,Y,Motor Vehicle Driver,None,None,None,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63866,No,Kittitas,,12,2022,July,3,1900,0,ZERO,0,1,090 route increasing milepost direction,2.2,R4,Rural,SE,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Metal Sign Post,,At Intersection and Related,Dry,Daylight,,,1,Other,,,2,0,,20,4,,0,,0,Asphalt,0,N,Motor Vehicle Driver,20.0,None,Lap & Shoulder Used,None,DRE Not Requested,Under Influence of Alcohol,None,"Vanette Under 10,000 lb",Making Right Turn,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63876,No,Snohomish,,8,2022,July,6,1800,0,ONE,0,2,522 route increasing milepost direction,20.99,U1,Urban,E,Passing on Right,Increasing milepost,REAR END COLLISIONS,E,Moving Straight,Increasing milepost,MINOR INJURY,,,Not at Intersection and Not Related,Dry,Daylight,Bridge or Overpass,,0,Urban Freeways,,Limited Access Fully Controlled,4,18,JERSEY TYPE BARRIER,48,10,,10,,55,Asphalt,28000,Y,Motor Vehicle Driver,34.0,Male,Not Equipped,DOT Compliant Motorcycle Helmet,None,Exceeding Reas. Safe Speed,Improper Passing,None,Overtaking and Passing,No Defects,None,None,None,None,Not Airbag Equipped,Totally Ejected,Motor Vehicle Driver,30.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
EC63884,No,Spokane,,11,2022,July,2,1900,0,ONE,0,3,290 route increasing milepost direction,15.99,U2,Urban,NE,Moving Straight,Increasing milepost,REAR END COLLISIONS,NE,Stopped in Traffic - Legally Standing,Increasing milepost,POSSIBLE INJURY,,,Driveway Related but Not at Driveway,Dry,Daylight,,,0,Urban 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,24,4,,0,,55,Asphalt,14000,N,Motor Vehicle Driver,16.0,Male,Lap & Shoulder Used,None,None,Exceeding Reas. Safe Speed,Operating Handheld Cell Phone,None,Going Straight Ahead,No Defects,None,None,None,None,Combination of Airbag Deployed,Not Ejected,Motor Vehicle Driver,67.0,Male,Lap & Shoulder Used,None,None,None,None,None,Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,20.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Stopped for Traffic,No Defects,None,None,None,None,Not Deployed,Not Ejected
EC63887,No,Kitsap,Bremerton,1,2022,July,6,2200,0,ZERO,0,3,303 route increasing milepost direction,1.84,U1,Urban,S,Moving Straight,Increasing milepost,REAR END COLLISIONS,S,Moving Straight,Increasing milepost,NO APPARENT INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Bremerton,Non Limited Access Least Restrictive,4,0,,52,0,,0,C,30,Asphalt,37000,N,Motor Vehicle Driver,35.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Operating Recklessly or Aggressively,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,28.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,Law Enforcement Vehicle,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,38.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,Law Enforcement Vehicle,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected
