,MEDCAUSE,COUNTY,CITY,ACC_DATE,ACCYR,MONTH,WEEKDAY,TIME,TOT_KILL,TOT_INJ,NO_PEDS,NUMVEHS,ROUTE_ID,MILEPOST,ST_FUNC,RUR_URB,V1CMPDIR,V1EVENT1,V1DIRCDE,ACCTYPE,V2CMPDIR,V2EVENT1,V2DIRCDE,SEVERITY,OBJECT1,OBJECT2,LOC_TYPE,RDSURF,LIGHT,LOC_CHAR,WKZONE,ALCFLAG,RODWYCLS,CITY_NAME,ACCESS_CONTROL,LANE_COUNT,MEDIAN_WIDTH,MEDIAN_BARRIER,ROAD_WIDTH,RIGHT_SHOULDER_WIDTH,LEFT_SHOULDER_SURFACE,LEFT_SHOULDER_WIDTH,SPECIAL_USE_LANE_ROAD_SIDE,SPEED_LIMIT,LANE_SURFACE_TYPE,TOTAL_AADT,DIVIDED_INDICATOR,SEATPOS_0,AGE_0,SEX_0,REST1_0,HELMET_0,DRASSESS_1,CONTRIB1_1,CONTRIB2_1,VEH_USE_1,DRV_ACTN_1,VEHCOND1_1,VEHCOND2_1,VEHCOND3_1,INTER_A_1,CMAXLES_1,DRAIRBAG_1,DRV_EJCT_1,SEATPOS_1,AGE_1,SEX_1,REST1_1,HELMET_1,DRASSESS_2,CONTRIB1_2,CONTRIB2_2,VEH_USE_2,DRV_ACTN_2,VEHCOND1_2,VEHCOND2_2,VEHCOND3_2,INTER_A_2,CMAXLES_2,DRAIRBAG_2,DRV_EJCT_2,SEATPOS_2,AGE_2,SEX_2,REST1_2,HELMET_2,DRASSESS_3,CONTRIB1_3,CONTRIB2_3,VEH_USE_3,DRV_ACTN_3,VEHCOND1_3,VEHCOND2_3,VEHCOND3_3,INTER_A_3,CMAXLES_3,DRAIRBAG_3,DRV_EJCT_3
3895154,No,King,Seattle,19,2022,December,2,1900,0,ZERO,0,2,513 route increasing milepost direction,2.1,U1,Urban,NE,Moving Straight,Increasing milepost,REAR END COLLISIONS,NE,Turning Left,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Snow/Slush,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Seattle,Non Limited Access Average Restriction,4,0,,57,0,,0,C,30,Portland Concrete Cement,20000,N,Motor Vehicle Driver,19.0,Male,Lap & Shoulder Used,None,None,Follow Too Closely,Other Distractions,None,Going Straight Ahead,None,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,25.0,None,Lap & Shoulder Used,None,None,Improper Turn/Merge,None,"Vanette Under 10,000 lb",Making Left Turn,None,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3895190,No,King,Seattle,28,2022,December,4,1000,0,ZERO,0,2,522 route increasing milepost direction,3.21,U1,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Dry,Daylight,,,0,Urban Multilane Divided Non-Freeway,Seattle,Non Limited Access Less Restrictive,4,10,CURB,64,0,,0,,25,Asphalt,35000,Y,Motor Vehicle Driver,None,Female,Unknown,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,63.0,Female,Unknown,None,None,None,None,None,Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3895195,No,King,Seattle,30,2022,December,6,1800,0,TWO,0,3,522 route increasing milepost direction,2.83,U1,Urban,NE,Moving Straight,Increasing milepost,SIDESWIPES_LEFT,NE,Moving Straight,Increasing milepost,MINOR INJURY,,,Not at Intersection and Not Related,Wet,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Seattle,Non Limited Access Less Restrictive,4,0,,48,0,,0,C,35,Asphalt,35000,N,Motor Vehicle Passenger,64.0,Female,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,63.0,Female,Lap & Shoulder Used,None,DRE Requested and Assisted,Other Contributing Circ Not Listed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,63.0,Male,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,None,None,None,None,None,Not Deployed,Not Ejected
3898718,No,King,Seattle,8,2022,December,5,0,1,ZERO,0,1,099 route increasing milepost direction,0.02,U1,Urban,S,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,FATAL,Concrete Barrier/Jersey Barrier - Face,Concrete Barrier/Jersey Barrier - Face,At Intersection and Related,Wet,Dark-Street Lights On,,,0,Urban Freeways Less than 4 Lanes,Seattle,,2,0,,24,8,Portland Concrete Cement,4,,0,Portland Concrete Cement,0,N,Motor Vehicle Driver,21.0,Male,No Restraints Used,None,DRE Not Requested,Exceeding Stated Speed Limit,Overcorrecting / Oversteering,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Unknown,Totally Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3898895,No,King,Seattle,17,2022,December,7,300,0,ONE,0,2,005 route increasing milepost direction,0.01,U1,Urban,W,Moving Straight,Decreasing milepost,REAR END COLLISIONS,W,Stopped in Traffic - Legally Standing,Decreasing milepost,MINOR INJURY,,,At Intersection and Related,Dry,Dark-Street Lights On,,,0,Other,Seattle,,5,0,,66,0,,0,R,0,Asphalt,0,N,Motor Vehicle Driver,37.0,None,Lap & Shoulder Used,None,DRE Not Requested,Follow Too Closely,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,Motor Vehicle Driver,25.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Stopped at Signal or Stop Sign,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3907462,No,Clallam,Port Angeles,8,2022,December,5,1600,0,ZERO,0,2,101 route increasing milepost direction,249.17,U1,Urban,W,Moving Straight,Decreasing milepost,REAR END COLLISIONS,W,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Wet,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Port Angeles,Non Limited Access Less Restrictive,4,0,,61,0,,0,,40,Asphalt,33000,N,Motor Vehicle Driver,86.0,Male,Lap & Shoulder Used,None,None,Follow Too Closely,None,None,Going Straight Ahead,No Defects,None,None,None,None,Side Airbag Deployed,Not Ejected,Motor Vehicle Driver,25.0,Female,Unknown,None,None,None,None,None,Starting in Traffic Lane,No Defects,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3916205,No,King,Seattle,4,2022,December,1,1600,0,THREE,0,1,099 route increasing milepost direction,0.07,U1,Urban,S,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,MINOR INJURY,Bridge Rail - Face,Bridge Rail - Face,Not at Intersection and Not Related,Wet,Dark-Street Lights Off,Bridge or Overpass,,0,Urban Freeways Less than 4 Lanes,Seattle,,1,0,,26,0,Wall,0,,0,Portland Concrete Cement,0,N,Motor Vehicle Passenger,17.0,Female,Lap & Shoulder Used,None,None,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,17.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None,Motor Vehicle Passenger,17.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
3923176,No,Kittitas,Cle Elum,21,2022,December,4,1500,0,ONE,0,1,903 route increasing milepost direction,1.66,R3,Rural,E,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,POSSIBLE INJURY,Snow Bank,,At Intersection and Not Related,Snow/Slush,Daylight,,,0,Rural 2 Lane Roads,Cle Elum,Non Limited Access Least Restrictive,2,0,,52,0,,0,C,25,Asphalt,6400,N,Motor Vehicle Driver,54.0,Male,Lap & Shoulder Used,None,None,Apparently Ill,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED09602,No,Franklin,Pasco,1,2022,December,5,400,0,ZERO,0,1,182 route increasing milepost direction,11.48,U5,Urban,NW,Moving Straight,Decreasing milepost,OVERTURN,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,,,Not at Intersection and Not Related,Ice,Dark-No Street Lights,,,0,Urban Freeways,Pasco,Limited Access Fully Controlled,5,76,DEPRESSED,60,10,Asphalt,7,,60,Portland Concrete Cement,57000,Y,Motor Vehicle Driver,20.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED09755,No,Grant,,1,2022,December,5,700,0,ZERO,0,1,262 route increasing milepost direction,11.0,R3,Rural,W,Moving Straight,Decreasing milepost,ANIMAL COLLISIONS,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,,,Not at Intersection and Not Related,Ice,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access Most Restrictive,2,0,,24,4,,0,,55,Bituminous,950,N,Motor Vehicle Driver,32.0,Female,Lap & Shoulder Used,Helmet Not Used,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED09914,No,Pierce,Bonney Lake,1,2022,December,5,800,0,ZERO,0,2,410 route increasing milepost direction,6.76,U1,Urban,E,Moving Straight,Increasing milepost,REAR END COLLISIONS,E,Stopped in Traffic - Legally Standing,Increasing milepost,NO APPARENT INJURY,,,At Intersection and Related,Snow/Slush,Daylight,,,0,Urban Multilane Divided Non-Freeway,Bonney Lake,Non Limited Access More Than Average Restriction,4,12,UNPROTECTED,48,8,,0,,40,Asphalt,27000,Y,Motor Vehicle Driver,21.0,Male,Lap & Shoulder Used,None,None,Other Contributing Circ Not Listed,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,7.0,Gender X,Child Restraint Forward Facing,None,None,None,None,"Vanette Under 10,000 lb",Stopped at Signal or Stop Sign,No Defects,None,None,None,None,None,None,Motor Vehicle Driver,31.0,Female,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
ED09967,No,King,Renton,1,2022,December,5,1600,0,TWO,0,3,405 route increasing milepost direction,7.94,U5,Urban,S,Moving Straight,Decreasing milepost,REAR END COLLISIONS,S,Moving Straight,Decreasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Dry,Dark-Street Lights On,,,0,Urban Freeways,Renton,Limited Access Fully Controlled,4,16,JERSEY TYPE BARRIER,48,8,,0,RC,60,Asphalt,140000,Y,Motor Vehicle Driver,21.0,Female,Lap & Shoulder Used,None,DRE Not Requested,Follow Too Closely,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,45.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,"Vanette Under 10,000 lb",Slowing,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,None,None,Unknown,Other,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Unknown,Not Ejected
ED10014,No,King,Federal Way,1,2022,December,5,2000,0,ONE,0,2,161 route increasing milepost direction,36.03,U1,Urban,S,Change Lanes to Right,Decreasing milepost,SIDESWIPES_LEFT,S,Moving Straight,Decreasing milepost,POSSIBLE INJURY,,,Not at Intersection and Not Related,Ice,Dark-Street Lights On,,,0,Urban Multilane Undivided Non-Freeway,Federal Way,Non Limited Access Less Restrictive,4,0,,65,0,,0,,45,Asphalt,38000,N,Motor Vehicle Driver,48.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Improper Turn/Merge,None,None,Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,39.0,Female,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Passenger,46.0,None,Lap & Shoulder Used,None,None,None,None,None,None,None,None,None,None,None,None,None
ED10020,No,Kitsap,,1,2022,December,5,900,0,ZERO,0,2,160 route increasing milepost direction,1.34,U2,Urban,W,Change Lanes to Left,Decreasing milepost,SIDESWIPES_RIGHT,W,Moving Straight,Decreasing milepost,NO APPARENT INJURY,,,Intersection Related but Not at Intersection,Dry,Daylight,,,0,Urban 2 Lane Roads,,Non Limited Access Average Restriction,2,0,,22,6,,0,,35,Asphalt,16000,N,Motor Vehicle Driver,47.0,Male,Lap & Shoulder Used,None,None,Did Not Grant RW to Vehicle,None,"Vanette Under 10,000 lb",Changing Lanes,No Defects,None,None,None,None,Not Deployed,Not Ejected,Motor Vehicle Driver,61.0,Male,Lap & Shoulder Used,None,None,None,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED10021,No,Kitsap,,1,2022,December,5,900,0,ZERO,0,1,160 route increasing milepost direction,4.0,R2,Rural,E,Moving Straight,Increasing milepost,OFF ROAD,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Over Embankment - No Guardrail Present,,Not at Intersection and Not Related,Wet,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access Average Restriction,2,0,,24,4,,0,,45,Asphalt,7200,N,Motor Vehicle Driver,42.0,Male,Lap & Shoulder Used,None,None,Follow Too Closely,None,"Vanette Under 10,000 lb",Going Straight Ahead,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED10037,No,Pierce,,1,2022,December,5,600,0,ZERO,0,1,161 route increasing milepost direction,11.22,R2,Rural,SE,Moving Straight,Decreasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Tree or Stump (stationary),,Not at Intersection and Not Related,Snow/Slush,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,3,,0,,55,Asphalt,7100,N,Motor Vehicle Driver,None,None,Unknown,None,None,Exceeding Reas. Safe Speed,None,None,Negotiating a Curve,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED10050,No,Clallam,,1,2022,December,5,700,0,ZERO,0,1,112 route increasing milepost direction,57.93,R3,Rural,SE,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Fence,,Not at Intersection and Not Related,Snow/Slush,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,2,,0,,55,Bituminous,4700,N,Motor Vehicle Driver,24.0,Male,Lap & Shoulder Used,None,DRE Not Requested,Exceeding Reas. Safe Speed,None,None,Negotiating a Curve,No Defects,None,None,None,None,Not Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ED10123,No,Clallam,,2,2022,December,6,600,0,ZERO,0,1,101 route increasing milepost direction,197.42,R1,Rural,N,Moving Straight,Increasing milepost,SINGLE VEHICLE WITH OBJECT,Unknown or Not Applicable,Unknown or Not Applicable,Unknown or Not Applicable,NO APPARENT INJURY,Non Domestic Animal Struck Again,,Not at Intersection and Not Related,Wet,Daylight,,,0,Rural 2 Lane Roads,,Non Limited Access More Than Average Restriction,2,0,,22,8,,0,,60,Bituminous,4900,N,Motor Vehicle Driver,20.0,Male,Lap & Shoulder Used,None,DRE Not Requested,None,None,None,Going Straight Ahead,No Defects,None,None,None,None,Front Airbag Deployed,Not Ejected,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
